Rohit Sharma,285,133.5,32.5,-,-,Right-Handed Batsman,https://drive.google.com/thumbnail?id=16YtWtkNeKn6U1NQ1l3rlbIRoUWBDb9kB,-,-
Colin Munro,208,147.59,30.45,-,-,Left-handed Batsman,https://drive.google.com/thumbnail?id=1Uz9W3KIZHiBzpDC40TbK2D1e0NXDLkHM,-,-
Henry Nicholls,42,126.04,29.34,-,-,Left-handed Batsman,https://drive.google.com/thumbnail?id=1SoQk595oEkVw8Zd-jzPwEraJVyfu37dx,-,-
Glem Phillips,59,132.56,30.41,-,-,Right-handed Batsman,https://drive.google.com/thumbnail?id=1ugj_W5jim958PzOK0NM7rWTP1sUpcvmk,-,-
Ross Taylor,261,132.76,31.57,-,-,Right-handed Batsman,https://drive.google.com/thumbnail?id=19BILMc3ut6OfCFc8EZI_hH0jJBcwo3eg,-,-
Todd Astle,58,98.83,13.36,-,-,Right-handed Batsman,https://drive.google.com/thumbnail?id=1U0oKLsUOQQKIPmXk0rKKwohW0BXMW_Za,-,-
Anaru Kitchen,106,123.29,20.62,-,-,Right-handed Batsman,https://drive.google.com/thumbnail?id=15QSUW46oLu8ug88BVVahsXzuu3U_x13J,-,-
Tom Blundell,41,124.83,24.34,-,-,Right-handed Batsman,https://drive.google.com/thumbnail?id=1UI9wkhzAC2PtVZIcNaXn_D6YXV1l-L2H,-,-
Trent Boult,88,-,-,27.05,8.39,Left-arm Fast Bowler,https://drive.google.com/thumbnail?id=1lr29ZKBMeolISuy-Q1eIEf13ZG-LewXI,-,-
Matt Henry,79,-,-,30.24,8.78,Right-arm fast-medium Bowler,https://drive.google.com/thumbnail?id=19q1ytYgQitnbjMO3xclMHQPYhFJoKN0Y,-,-
Adam Milne,86,-,-,22.67,7.68,Right-arm fast Bowler,https://drive.google.com/thumbnail?id=1TERRG2Z_q7TQSHvip8gaOYTZz_52WH2Y,-,-
Ish Sodhi,127,-,-,23.34,7.72,Legbreak Bowler,https://drive.google.com/thumbnail?id=1hUN5pDG7KxWv69Lw4_pMS_l69y6ok4IK,-,-
Tim Southee,168,-,-,27.24,8.29,Right-arm medium-fast Bowler,https://drive.google.com/thumbnail?id=14kdtrX0TlSEYO_fLKAMH3JppQMnl5Zuu,-,-
Seth Rance,61,-,-,20.26,7.64,Right-arm medium Bowler,https://drive.google.com/thumbnail?id=1lpBGjKiP8fuCVpY_i3BmGXJfHpx-PNv5,-,-
Lockie Ferguson,43,-,-,25.87,7.36,Right-arm fast Bowler,https://drive.google.com/thumbnail?id=1OVt6EJwwx_YkKYlsUEwGFQI_aABoBJGB,-,-
Ben Wheeler,49,-,-,32.64,8.77,Left-arm medium-fast Bowler,https://drive.google.com/thumbnail?id=1cVZB7KdKISuVL0aG_371egRLXWBWBx2y,-,-
Neil Wagner,76,-,-,27.82,8.78,Left-arm medium-fast Bowler,https://drive.google.com/thumbnail?id=1yTojitT4dvfgw9yaIAa3v160FmHI-_ov,-,-
Colin de Grandhomme,174,166.78,25,37.06,9.34,Right-handed Batsman andRight arm fast-medium,https://drive.google.com/thumbnail?id=1r_1gRw-flAvpDCB4bLNNytfbnKxmp2tm,-,-
Mitchell Santner,64,128.95,20.74,24.25,7.04,Left-handed Batsman andSlow left-arm orthodox bowler,https://drive.google.com/thumbnail?id=1Mp_8Gzfoe2GCfVdFhO-xSdRzxx3NHori,-,-
Corey Anderson,132,142.17,27.36,35.61,9.06,Left-handed Batsman andLeft-arm medium-fast bowler,https://drive.google.com/thumbnail?id=14GR7_lIej5tuI3lUFIgSTTHBb4rp1bIe,-,-
George Worker,102,124.38,26.85,25.57,8.23,Left-handed Batsman andSlow left-arm orthodox bowler,https://drive.google.com/thumbnail?id=1G96b-VepsGvPohDZxz0D43WavGTkgqHS,-,-
Mark Chapman,73,127.37,23.1,28.54,8.26,Left-handed Batsman andSlow left-arm orthodox bowler,https://drive.google.com/thumbnail?id=1r-lK5S48mLAlLZGrgUez1MtQ8PYyWcxF,-,-
James Neesham,98,138,24.76,25.27,8.86,Left-handed Batsman andRight-arm medium bowler,https://drive.google.com/thumbnail?id=15oUHrlOFD2Huu0pGICkNttAPO0swqE03,-,-
Aaron Finch,249,142.85,35.8,-,-,Right hand batsman,https://drive.google.com/thumbnail?id=1QHFPlq8Z7ZTsOt884zZuk2b9VASSk_O7,-,-
Usman Khawaja,66,127.66,31.76,-,-,Left hand batsman,https://drive.google.com/thumbnail?id=10Y4zzDOatG6w-KK5g7aDQcM9IAQwjJC4,-,-
Shaun Marsh,169,128.98,39.35,-,-,Left hand batsman,https://drive.google.com/thumbnail?id=1flZXUWOy3JXGLuo1fVWLiy5dEtx_tFY_,-,-
Peter Handcomb,60,116.77,22.27,-,-,Right hand batsman,https://drive.google.com/thumbnail?id=15nOyyvNZ5rRmxXNgwIO2hgnPrRB_9Gwj,-,-
Marcus Stoinis,84,125.59,27.16,-,-,Right hand batsman,https://drive.google.com/thumbnail?id=1szFKP84EtPTZTFIHhu-qNhM0D_SflywG,-,-
Alex Carey,44,128.93,29.61,-,-,Left hand batsman,https://drive.google.com/thumbnail?id=10GsK-7nXInLcUJSbxXFvcHd-tZD4qrVr,-,-
Chris Lynn,149,142.2,32.68,-,-,Right hand batsman,https://drive.google.com/thumbnail?id=1QfsdvcOZfTsiW5QgNCM8z67w04-fJbYs,-,-
David Warner,259,142.27,35.26,-,-,Left hand batsman,https://drive.google.com/thumbnail?id=1ai8kSz57qD4CnACLtzBl7WIu5t94WWFm,-,-
Steve Smith,164,125.04,29.42,-,-,Right hand batsman,https://drive.google.com/thumbnail?id=1Fc--yBBUmnUDNS7DY_S7Q-UKRupmglfU,-,-
Jason Behrendorff,54,-,-,20.41,7.11,Left arm fast medium bowler,https://drive.google.com/thumbnail?id=1uHibKxGWNUVmABWARQ26ydvCBS8OyIX0,-,-
Peter Siddle,46,-,-,28.57,7.32,Right arm fast medium bowler,https://drive.google.com/thumbnail?id=10Y4zzDOatG6w-KK5g7aDQcM9IAQwjJC4,-,-
Nathon Lyon,39,-,-,19.53,7.15,Right arm offbreak bowler,https://drive.google.com/thumbnail?id=1-pWoQFKtnveZvQ67aN8WNeKOMsfB6qln,-,-
Adam Zampa,112,-,-,21.88,7.22,Legbreak googly bowler,https://drive.google.com/thumbnail?id=1kvg--abrrCDByVSRpb5Y4PGq_ICRHkvM,-,-
Andrew Tye,123,-,-,20.21,7.92,Right arm medium fast bowler,https://drive.google.com/thumbnail?id=1OsAdGs1IWjmeA0zvAgNQ-KtUBhRpTAtR,-,-
Nathan Coulter-Nile,106,-,-,23.24,7.77,Right arm fast bowler,https://drive.google.com/thumbnail?id=1biGZlxTklPHgso_MI55q1F3VnyOtJGXm,-,-
Billy Stanlake,51,-,-,23.95,7.88,Right arm fast bowler,https://drive.google.com/thumbnail?id=1f_MgrFMZ5uVg15sJJUKO4FkGoN1mWeAW,-,-
Jhye Richardson,29,-,-,25.26,8.25,Right arm fast bowler,https://drive.google.com/thumbnail?id=1FMiyzVQl5dFfYkF96mcAJfz79Dr2MZgm,-,-
Glenn Maxwell,235,154.35,25.77,31.65,7.87,All rounder,https://drive.google.com/thumbnail?id=1y_rEkIYGt_8_Y425RiqHQ352-R2KgDeT,-,-
Mitch Marsh,74,120.6,30.34,27.48,8.45,All rounder,https://drive.google.com/thumbnail?id=1eDjRenRt8FNHhBvpuTwP4LTCA-NMpxCe,-,-
Shane Watson,287,139.12,29.65,27.1,7.9,All rounder,https://drive.google.com/thumbnail?id=1wix9Z_MpVmIIy0HRFjcY3lDQE8BVA19z,-,-
Eoin Morgan,250,128.2,25.7,-,-,left handed batsman,https://drive.google.com/thumbnail?id=1MGcLuCBg05GwMmjjXC3IUlDwI2QbaYo6,-,-
Alex Hales,198,143.5,29.6,-,-,Right handed batsman,https://drive.google.com/thumbnail?id=1DDqCSPzrbJOMIyW7qft8wHyN9VjIb4TD,-,-
Joe Root,32,126.8,30.3,-,-,Right handed batsman,https://drive.google.com/thumbnail?id=1ZIAaIrml_8gGm9EwmR8j_m1FO_reX9TK,-,-
Jason Roy,188,145.8,27.3,-,-,Right handed batsman,https://drive.google.com/thumbnail?id=1kGWCagaDYfrUf3Gz_jK5HfOFTItqTMy_,-,-
Sam Billings,145,130.4,23.4,-,-,Right-Handed Batsman and wicketkeeper,https://drive.google.com/thumbnail?id=1j6YZo3ALLSzV1q5oWO1ar2CZPuqbJJ37,-,-
Jos Buttler,220,144,30.1,-,-,Right handed batsman andwicket keeper,https://drive.google.com/thumbnail?id=1e0FDO5Prrr69uj8xQ_9qL5Z96sXPgcos,-,-
Jonny Bairstow,84,126.5,24.6,-,-,Right handed batsman and wicketkeeper,https://drive.google.com/thumbnail?id=1sXommNuH1XX1NdrHTUNqCkVMeHN4afGr,-,-
Chris Jordan,129,-,-,26.7,8.4,Right-Arm fast Medium Bowler,https://drive.google.com/thumbnail?id=1TjYsVnff8vBVeJVXp-NDIfJgkAjeouRN,-,-
Liam Plunkett,138,-,-,27.4,8.04,Right-Arm fast Medium Bowler,https://drive.google.com/thumbnail?id=1Z4D6nZqiZXd0ydaSecPePMhrQJB60zHU,-,-
Adil Rashid,85,-,-,22.3,7.42,Right-Arm fast Medium Bowler,https://drive.google.com/thumbnail?id=11btb8CA9UkVblBUK_DiR-Nbd-jYwBhqM,-,-
Jofra Archer,63,-,-,22.1,8.12,Right-Arm fast Medium Bowler,https://drive.google.com/thumbnail?id=1O_A_GXACR0A9qSvdDSUFUWVVFm1cefNG,-,-
Jake Ball,58,-,-,26.6,8.75,Right -Arm fast Bowler,https://drive.google.com/thumbnail?id=1Cv-jZid1wyq5UlIaq62ZIOLWyvjTnKKv,-,-
Mark Wood,24,-,-,24.5,8.22,Right-Arm fast fast Bowler,https://drive.google.com/thumbnail?id=1aFHntII7eJbyhQJ0g5yYBZ3JQRREF98b,-,-
Chris Woakes,108,-,-,25.1,8.39,Right-Arm fast Medium Bowler,https://drive.google.com/thumbnail?id=1aXslc90Mc1WInVdPNUxQFe0y95B4GGRh,-,-
Chris Jordan,129,-,-,26.7,8.4,Right-Arm fast Medium Bowler,https://drive.google.com/thumbnail?id=1kPBjgF6Gx0rmJ1unukwBYHLNVP8IlwZ6,-,-
Ben Stokes,101,135.8,24.8,32.6,8.21,left handed batsman and Right-Arm Fast Medium Bowler,https://drive.google.com/thumbnail?id=1EubW79cjbNQWeLqOnnhhOnp9Hn01suMf,-,-
Moeen Ali,118,134.9,23.7,27.7,7.69,Left handed batsman and Right-Arm Off spin Bowler,https://drive.google.com/thumbnail?id=1gHwAG8a5U-BfdLR8ppmAsmluuvhve12V,-,-
Sam Curran,36,118.9,15.9,28.5,8.24,Left handed batsman and left-Arm medium fast Bowler,,-,-
Tom Curran,78,131.3,20.4,25,8.47,Right handed batsman and Right-Arm Fast Medium Bowler,https://drive.google.com/thumbnail?id=1m6OJabVz9Si0iB1nReVHXUMIZbAwIHJ7,-,-
David Willey,128,140.8,24.2,23.3,7.9,Left handed batsman andLeft-Arm fast medium bowler,https://drive.google.com/thumbnail?id=1_wIP1IHvBzuHdVV8RKtLMVV1btywIIxc,-,-
dimuth karunaratne,33,108.8,17,-,-,left handed batsman,https://drive.google.com/thumbnail?id=1QDudCoGlRocR8fLaaVJw4SSm6bdXH8fs,-,-
lahiru thirimanne,69,118.7,22.1,-,-,left handed batsman,https://drive.google.com/thumbnail?id=1B2g5VyILfuXsBKSf0gtyMF1AqYb00fEn,-,-
roshen silva,19,99.3,24.1,-,-,right handed batsman,https://drive.google.com/thumbnail?id=16HAVD4yweuvGkanVZtMvnlI9oSJ6h7Jt,-,-
sadeera samarawickr,31,121.3,19.6,-,-,right handed batsman andwicketkeeper,https://drive.google.com/thumbnail?id=1wEyZSAPbX1akQeoCQ_seS2tO2cZV46wW,-,-
kaushal silva,22,114.4,22.4,-,-,reft handed batsman andwicketkeeper,https://drive.google.com/thumbnail?id=1gYtApalBwNzJVZFUYJW6nD6tsqL317hv,-,-
niroshan Dickwella,54,138.7,21.7,-,-,left-handed batsman and wicketkeeper,https://drive.google.com/thumbnail?id=18ekr5owR_CP0zB5LOeodyrYMd9K8jqBp,-,-
kusal perara,87,133.5,24.1,-,-,left handed batsman andwicketkeeper,https://drive.google.com/thumbnail?id=10Yt2aYmmjw8IU1_Lmj5KkKgWPELVcoX5,-,-
kusal mendis,39,144.7,26.8,-,-,right handed batsman and wicketkeeper,https://drive.google.com/thumbnail?id=1CzftyNqh_oBSs3mwCUbGSCed0QtffB9d,-,-
dinesh chandimal,100,116.1,27.6,-,-,right-handed batsman andwicketkeeper,https://drive.google.com/thumbnail?id=1gPIJ-bWcfLtXWZ-V5dEvAbkt_7YHS6gK,-,-
suranga lakmal,42,-,-,23.8,8.03,right arm fast medium bowler,https://drive.google.com/thumbnail?id=1_wouFvfp0QIrfPiSAm6PXte3hJZ-7plW,-,-
Dushmantha Chameera,42,-,-,30.4,7.64,right arm fast bowler,https://drive.google.com/thumbnail?id=1Bk6zqTw_f_bRBIJMIKKfLUxzR-FjPxkN,-,-
Kasun Rajitha,31,-,-,16,8.07,right arm medium fast bowler,https://drive.google.com/thumbnail?id=1fa3PvDXqqAC61aIPKVQ8dHL84el2wiW3,-,-
Nuwan Pradeep,35,-,-,24.3,8.35,right arm fast medium bowler,https://drive.google.com/thumbnail?id=1238-yWfQ31o3On56A9bcUPYgAUgjudDP,-,-
Lakshan Sandakan,34,-,-,19.5,7.24,left arm off spin bowler,https://drive.google.com/thumbnail?id=1mdWZqJz2BsUvNasg0mfKnaiHN6pleYGm,-,-
Lahiru Kumara,9,-,-,17.1,6.41,right arm fast bowler,https://drive.google.com/thumbnail?id=1DhBIs7xGH8SS0hfVuBAgl2c-81i7ZgIt,-,-
vishwa fernando,9,-,-,25.9,9,left arm off spin bowler,https://drive.google.com/thumbnail?id=1R3XkV1AH-m9E6slyMjBfuJ0fkWjdh9Ie,-,-
lasith malinga,261,-,-,19.1,6.93,right-arm fast bowler,https://drive.google.com/thumbnail?id=17_KJ3xZRK6LP6OEKNsazHDMa30ya-RXB,-,-
chamika kurunarantne,7,-,-,30.6,9.27,right arm medium fast bowler,https://drive.google.com/thumbnail?id=1Pna4z0vJbkJ4ufwJV52J-q4q52QBH8Dn,-,-
angelo mathews,130,120.5,25.6,31.7,7.38,right handed batsman andRight arm medium bowler,https://drive.google.com/thumbnail?id=1yOblBhrRPT19GQUkwmjT9atNGGjCzOIx,-,-
thiasara perera,210,148.5,20.5,26,8.56,left handed batsman and right arm medium fast bowler,https://drive.google.com/thumbnail?id=1s6hm6RGZIhpoY-ZgVMxRQjaBaI5H58xg,-,-
danushka gunathilaka,70,127.5,25.1,25.1,7.53,left handed batsman and right arm medium fast bowler,https://drive.google.com/thumbnail?id=1VAUSdgS6nKheyo7cgFs3mX7K5sAwBMA1,-,-
angelo perera,130,120.5,25.6,31.7,7.38,right handed batsman andright arm leg spin bowler,https://drive.google.com/thumbnail?id=1eguEo2pH6wkfNUmTqGr1Hiqa2mDeEq5i,-,-
dilruwan perera,57,109.6,13.2,22.5,6.66,right handed batsman and right arm off spin bowler,https://drive.google.com/thumbnail?id=130wynKggQt0J8aS-uUEMkW46SK8G5FF8,-,-
Dasun Shanaka,59,152.8,29.3,37,9.05,right handed batsman and right arm off spin bowler,https://drive.google.com/thumbnail?id=1W_OKf2CU-gJIND7BkUTfC_MSSsjoDhYr,-,-
Asela Gunaratne,40,117.7,22.4,28.9,7.88,right handed batsman and right arm medium fastbowler,https://drive.google.com/thumbnail?id=1_aZT-r3K_RsWB02tYt08gK3MHUNFtFRF,-,-
Seekkuge Prasanna,129,155.7,15.9,7.13,7.13,right handed batsman andright arm leg spin bowler,https://drive.google.com/thumbnail?id=18XNF_YjLdVZxrnRLjOluVGEnbEXq275t,-,-
milinda siriwardana,88,135,18.2,26.3,7.91,left handed batsman and right arm medium fast bowler,https://drive.google.com/thumbnail?id=1rVmtdDaTDsPyypLhNgddSifgUaPZ0iBe,-,-
Mohammad Shahzad,118,132.9,32,-,-,Right Handed Batsman and Wicketkeeper,https://drive.google.com/thumbnail?id=1-oi8CDG07Hx-OzKQFWRkGEiWBoJ5E5He,-,-
Hazratullah Zazai,27,156.7,32.4,-,-,Left Handed Batsman,https://drive.google.com/thumbnail?id=1rEEzUZ75gfS7ukoG70HK8Yptrra6T-Z0,-,-
Asghar Afghan,75,113.8,26.4,-,-,Right Handed Batsman,https://drive.google.com/thumbnail?id=17rIXfO5adTRQydwrtBAT_JUFfc-0ltRQ,-,-
Shafiqullah Shafaq,56,146.4,15.6,-,-,Right Handed Batsman,https://drive.google.com/thumbnail?id=1hvKoX0Yv65NuRCeHl5XZtevoPn81BLQd,-,-
Najibullah Zadran,73,138,24.8,-,-,Left Handed Batsman,https://drive.google.com/thumbnail?id=1kgtDmJQrynq_Bw9y5agT773CqLQDJaIy,-,-
Rashid Khan Arman,150,-,-,15.8,6.1,Right Arm Leg Spin Bowler,https://drive.google.com/thumbnail?id=1SDkjjdCP1zyRAiJ9x6PqyaHh0o0o8EP9,-,-
Aftab Alam,30,-,-,21.2,7.89,Right Arm Fast Medium Bowler,https://drive.google.com/thumbnail?id=13hY1_7OuHL92btJWt8S2-Muc4AXwa96O,-,-
Karim Janat,31,-,-,22.9,7.5,Right Arm Medium Bowler,https://drive.google.com/thumbnail?id=16d3Yb1CPdsfMvFqPEGb0ZVAvsDVmFtCa,-,-
Mujeeb Ur Rahman,58,-,-,23.7,6.73,Right Arm Off Spin Bowler,https://drive.google.com/thumbnail?id=1O6ajChUzIf2p9iyrPgIu5JDYgbP_YAy1,-,-
Shapoor Zadran,61,-,-,22.2,7,Left Arm Fast Medium Bowler,https://drive.google.com/thumbnail?id=1s6Un3EzJtaVlcaWYTLXIRkuZ0sZ1j4gZ,-,-
Dawlat Zadran,52,-,-,20.4,7.71,Right Arm Fast Medium Bowler,https://drive.google.com/thumbnail?id=1VNWisYGh1uhWZEnToUB6Vd0F5ZD01BsD,-,-
Gulbadin Naib,47,-,-,23.9,8.22,Right Arm Fast Medium Bowler,https://drive.google.com/thumbnail?id=1FEShh1whUexmCL57f-JNTfAMOtdPQ7Kr,-,-
Samiullah Shenwari,90,117.2,20,25.6,6.71,Right Handed Batsman andRight Arm Leg Spin Bowler,https://drive.google.com/thumbnail?id=1mcRtezYGX7-0CVTyBcM_6-P82IgnmdaD,-,-
Mohammad Nabi,166,140.2,21.9,21.9,6.93,Right Handed Batsman and Right Arm Off Spin Bowler,https://drive.google.com/thumbnail?id=1kZ62h_T3zCSiH5uZH5nUu-cuOl7cSV5o,-,-
Sarfraz Ahmed,126,128.9,28.1,-,-,Wicketkeeper batsman,https://drive.google.com/thumbnail?id=143MSwRPJlekTqciwEfte09LaXy2zYk5t,-,-
Fakhar Zaman,75,138.2,27.7,-,-,Left-Handed Batsman,https://drive.google.com/thumbnail?id=1-RQIxV8w8vutraCWDHJBEUyk3IwGQc6D,-,-
Babar Azam,91,119.8,41,-,-,Right-Handed Batsman,https://drive.google.com/thumbnail?id=1sTrsFqcJ4-Q2LP4L5isch9k6R7ZSZp6F,-,-
Azhar Ali,49,104.7,21.9,-,-,Right-Handed Batsman,https://drive.google.com/thumbnail?id=10_wLIr-MKJ9MQcRl0SPkNaWJhT_br1vl,-,-
Imam-ul-haq,27,115.1,40.6,-,-,Left-Handed Batsman,https://drive.google.com/thumbnail?id=1zpF9dSO11DUYrHsJkrG5WWcnzT8uroKc,-,-
Shan masood,31,113.3,21.9,-,-,Left-Handed Batsman,https://drive.google.com/thumbnail?id=1ugQNk9oVI1s04QC_fd5tZwRVHo5Ivn1A,-,-
Asad Shafiq,86,117,25.9,-,-,Right-Handed Batsman,https://drive.google.com/thumbnail?id=1A9ZkRs7V9z-oXneWolOhrIlKcTUlj_Xl,-,-
Haris Shoail,60,107.7,31.1,-,-,Left-Handed Batsman,https://drive.google.com/thumbnail?id=1BVy2gJJpDYVxIqf7aEgT1iwiYTpgjpw9,-,-
Asif Ali,106,143.6,25.8,-,-,Right-Handed Batsman,https://drive.google.com/thumbnail?id=1ZNPTlc_7TLoNKb9EgKKTOJnPDuFlbhBS,-,-
Sahibzada farhan,20,106.6,26.6,-,-,Right-Handed Batsman,https://drive.google.com/thumbnail?id=1nyB1lHo9seA5EWsQmVgBdpxZZuzgm0MI,-,-
Mohammad Rizwan,62,115.5,28.5,-,-,Wicketkeeper batsman,https://drive.google.com/thumbnail?id=1yNwVSzyKsWiI9Nhq5OGKBlehHuRg0wXX,-,-
Hasan Ali,77,-,-,22,7.65,Medium-Fast Bowler,https://drive.google.com/thumbnail?id=1jncRSFel4Y1M-D58kGcAzR46kHp5zfLh,-,-
Mohammad amir,111,-,-,20.7,6.69,Fast Bowler,https://drive.google.com/thumbnail?id=1LC2nRSw9D_kO6D_zXf5oeU5bi_6ixmfQ,-,-
Yasir Shah,97,-,-,28.5,6.84,Leg Spinner,https://drive.google.com/thumbnail?id=1V45ErAbsxoo3A-qT_ZuxCmOUjdNkhtuc,-,-
Usmaan khan shinwari,55,-,-,20.9,7.31,Medium-Fast Bowler,https://drive.google.com/thumbnail?id=1bh7rTvkK42DZyzOZ_0c9oc5vR7pM4_Go,-,-
Shaheen Afridi,21,-,-,21.7,7.63,Medium bowler,https://drive.google.com/thumbnail?id=1Gw8LMqbG-1IRwwZWT1n6OViD9eU_A_vV,-,-
Mohammad Abbas,20,-,-,41.1,8.8,Medium-Fast Bowler,https://drive.google.com/thumbnail?id=10JjJzGkgM9hH-ayZVhDZKoBofBM6CFu5,-,-
Shoaib malik,315,125.3,36 and5,26,7.05,All-rounder,https://drive.google.com/thumbnail?id=1UNdIqQ21kOKf4FIX_R9-y8nPNXoid8aV,-,-
Mohammad Hafeez,242,122.5,24.5,22.3,6.24,All-rounder,https://drive.google.com/thumbnail?id=1RDM-snA7z8i5-zhd5tPM3pTzAking2cR,-,-
Shadab khan,73,117.5,11.7,19.5,6.57,All-rounder,https://drive.google.com/thumbnail?id=1PrbktzO9E8Y7HkvN_Yf5Sj3o5kE_nulY,-,-
Imad Wasim,129,124.6,18.3,23.4,6.27,All-rounder,https://drive.google.com/thumbnail?id=18BNGwB6-esKsaM-4fppOZsLRX5ovap2t,-,-
Hussain Talat,59,121.1,36.8,27.3,8.41,All-rounder,https://drive.google.com/thumbnail?id=1Fp5h3syzp-OqVrnEh9Zc1wWzj14bgxn0,-,-
gyanendra malla,35,17.9,97.4,-,-,Batsman,https://drive.google.com/thumbnail?id=17YNIEgAjMrygIKs9V9acZ1GVg4KBkKXN,-,-
Sharad Vesawkar,28,95,23.3,-,-,Batsman,https://drive.google.com/thumbnail?id=1nHK5_VUzfzxHIvvEoXQmS-N8TO4acTwv,-,-
Sompal Kami,19,-,-,20.1,6.9,Fast medium bowler,https://drive.google.com/thumbnail?id=1_h30MMOPNDjugy4_wYF088ZJPWCt1VCG,-,-
Sandeep lamichhane,27,-,-,18.5,6.65,Bowler,https://drive.google.com/thumbnail?id=1sMtUiyNE1i9rJVM0sOPqnrDTTuws-Ecc,-,-
Paras Khadke,34,114.9,29.9,26.7,5.99,All Rounder,https://drive.google.com/thumbnail?id=1xmJ448qIjHTvtGvL3e4Crfpq6Ffuodyi,-,-
Tamim Iqbal,190,120.1,30.2,-,-,Left-Handed batsman,https://drive.google.com/thumbnail?id=1GpJg4FLacf_vwEggMTP8W-gHCesRIzbe,-,-
Mushfiqur Rahim,155,127.1,26.7,-,-,Wicket-Keeper Batsman,https://drive.google.com/thumbnail?id=1nYzA_uf4LcaV55i1LfvM18iT9I9erVCj,-,-
Soumya Sarkar,104,113.2,16.7,-,-,Left-Handed batsman,https://drive.google.com/thumbnail?id=1LcXvOpuGiAV4vpG7n8x2E8JyKO7BCfiU,-,-
Mominul haque,77,111.9,20.1,-,-,Left-Handed batsman,https://drive.google.com/thumbnail?id=1keZivOfF0z4Khpokk1XYnewHxM2J6U_A,-,-
Mehidy Hasan,42,111.8,11.4,-,-,Right-Handed batsman,https://drive.google.com/thumbnail?id=1AjHTYHJO5l07epF4uvz2mfCF6Oc8i_c6,-,-
Liton Das,68,129,18.3,-,-,Wicket-Keeper Batsman,https://drive.google.com/thumbnail?id=1y-RmEsNUiAnJjCq_RWUoy4EOovluMEEX,-,-
Mashrafe Mortaza,146,-,-,7.49,28.9,Fast Medium Bowler,https://drive.google.com/thumbnail?id=1eXQmx1diuAxZsC6Htz1KhnIlZJ6VMXAr,-,-
Mustafizur Rahman,88,-,-,7.21,21.5,Fast Medium Bowler,https://drive.google.com/thumbnail?id=138gvuoY-jjTMWdmVpC8nwIBAtZuRuiNt,-,-
Rubel hossain,95,-,-,8.3,23.5,Fast Bowler,https://drive.google.com/thumbnail?id=1LEzhvtqyCxlgeeQhDV60Yp8EhW6dOeIG,-,-
Taskin Ahmed,61,-,-,8.34,23.2,Fast Bowler,https://drive.google.com/thumbnail?id=1T-rWigcd-0enFYxOJcqY769q_ZQU37hh,-,-
Abu hider,50,-,-,7.91,26.1,Fast Medium Bowler,https://drive.google.com/thumbnail?id=1zltHpgGuQD0QhAzELY1PmHK6GohF9nXa,-,-
Nazmul Islam,71,-,-,7.28,29.5,Leg Spinner,https://drive.google.com/thumbnail?id=1x94aPFFVQYMNWV7g6_me5_mSKK9j4tMy,-,-
Shakib al hasan,289,122.1,21,6.86,20.6,All-rounder,https://drive.google.com/thumbnail?id=1ZzVjBRJwMmuo8qiv_Borr5Vdv2Y-0I73,-,-
Mahmudullah,177,118.2,24.1,7.11,25.8,All-rounder,https://drive.google.com/thumbnail?id=1s1Qpzwdt1DosPf7xMiAxZ7fR31ZpOrxz,-,-
Sabbir Rahman,127,122.5,26.8,7.27,25.3,All-rounder,https://drive.google.com/thumbnail?id=1bgRwDaI62G9Vcpr4pKQ9K1hHyKgP6UzI,-,-
